"","lat","lng"
"655",37.5136948,126.9488514
"656",37.512623,126.9339163
"657",37.5081244,126.9263096
"658",37.4997701,126.9251183
"659",37.5307075,126.9216785
"660",37.4883543,126.906605
"661",37.5059494,126.9395725
"662",37.5002076,126.9313288
"663",37.4996863,126.9280893
"664",37.5292309,126.9248721
"665",37.4997186,126.9414329
"666",37.5020673,126.9483958
"667",37.5088856,126.9638977
"668",37.5074562,126.9649897
"669",37.5077814,126.9572013
"670",37.5268906,126.9048692
"671",37.4874957,126.9718515
"672",37.4859712,126.9815356
"673",37.4764838,126.9813957
"674",37.4942486,126.9831402
"675",37.5011692,126.9691815
"676",37.5011692,126.9691815
"677",37.5278307,126.9168822
"678",37.5062844,126.9688582
"679",37.4867836,126.9680917
"680",37.4882193,126.975172
"681",37.5224767,126.9245731
"682",37.5129475,126.9416654
"683",37.5114394,126.9450033
"684",37.4940063,126.9163554
"685",37.5006911,126.9426009
"686",37.5134018,126.9435299
"687",37.4969589,126.9175329
"688",37.5255823,126.9164588
"689",37.48478,126.9712
"690",37.50693,126.9695517
"691",37.4828227,126.9729446
"692",37.512537,126.926392
"693",37.5035423,126.9658614
"694",37.511791,126.927309
"695",37.4894765,126.9073327
"696",37.497749,126.9203703
"697",37.48666,126.98218
"698",37.496374,126.953504
"699",37.52685,126.93228
"700",37.514082,126.941687
"701",37.4867945,126.9725834
"702",37.5249367,126.9252845
"703",37.4842993,126.9266142
"704",37.488821,126.9186442
"705",37.4760877,126.9813332
"706",37.4803223,126.9145088
"707",37.4736875,126.9184995
"708",37.4741365,126.9358708
"709",37.4834174,126.9420303
"710",37.5360773,126.8303929
"711",37.5294223,126.9194817
"712",37.4824049,126.9033681
"713",37.4809261,126.9531513
"714",37.4795497,126.9433403
"715",37.4846268,126.9039513
"716",37.4800943,126.9028959
"717",37.4795497,126.9433403
"718",37.48435,126.9546408
"719",37.522053,126.922277
"720",37.4792258,126.9596865
"721",37.4643708,126.9187094
"722",37.4795654,126.9524378
"723",37.4687871,126.9593733
"724",37.5230253,126.9213965
"725",37.4724028,126.9582266
"726",37.4849818,126.9341328
"727",37.4845239,126.9299274
"728",37.4847549,126.9369424
"729",37.4714068,126.937004
"730",37.523034,126.9213021
"731",37.4741365,126.9358708
"732",37.4711157,126.9340392
"733",37.4702234,126.9424356
"734",37.4779829,126.916346
"735",37.4868591,126.9429033
"736",37.4795497,126.9433403
"737",37.5249,126.933669
"738",37.4793205,126.9027264
"739",37.482276,126.9142431
"740",37.4763751,126.9601296
"741",37.5244836,126.9319474
"742",37.478434,126.9511135
"743",37.484961,126.933138
"744",37.476692,126.965118
